mean,std,ptp,slope,zcr,spike_count,hjorth_mobility,hjorth_complexity,rms_first_diff,cluster
1.793634,0.1136539,0.37780082,-0.0031948872,0.01,0.02,0.16604884,3.443919,0.01909468,2
1.6980844,0.037289273,0.14765477,-0.0008391551,0.01,0.0,0.17971349,3.118139,0.006723752,1
1.6779556,0.03543512,0.14344406,-0.00024084169,0.06,0.0,0.23045678,3.3724582,0.0081706345,1
1.6118577,0.11021859,0.3580476,-0.0027693128,0.03,0.0,0.0920716,7.39443,0.0105087785,2
1.482453,0.115935534,0.33581877,-0.0027831227,0.02,0.0,0.10083743,5.1873446,0.011759637,2
1.5579271,0.14692739,0.37457812,0.0046005966,0.01,0.0,0.056046613,11.68478,0.008851521,2
1.7057363,0.02222467,0.13671756,0.00037720162,0.01,0.0,0.21581218,4.2151513,0.004947646,1
1.7097898,0.0037638496,0.021516323,-6.0201302e-05,0.21,0.03,0.7104753,1.7621951,0.0026747698,0
1.7083577,0.002877889,0.018584847,4.0596922e-05,0.25,0.02,0.8425491,1.4804273,0.0024248098,0
1.7094768,0.001798155,0.014714122,-2.6429182e-06,0.34,0.02,1.0173045,1.2014288,0.001829279,0
1.709531,0.0025023723,0.019833565,-2.8348527e-06,0.35,0.02,0.9264176,1.2760922,0.002318672,0
1.7094175,0.0031193953,0.019833565,-2.2574757e-06,0.4,0.03,0.9200516,1.2722757,0.002870174,0
1.7087522,0.003921285,0.024096966,-3.804977e-05,0.32,0.03,0.8220719,1.494298,0.003223713,0
1.7061597,0.004769934,0.028921843,-6.553717e-05,0.18,0.04,0.7298845,1.6901839,0.0034814999,0
1.7035074,0.0046647014,0.025875926,-3.2725595e-05,0.17,0.02,0.6066304,1.9560008,0.0028298611,0
1.7023131,0.004682252,0.021767735,-7.33687e-05,0.07,0.01,0.43001613,2.6448448,0.0020159646,1
1.7017604,0.0047302707,0.023102283,-5.8644896e-06,0.04,0.01,0.5036993,2.2613523,0.0023863758,1
1.7051032,0.0060180915,0.023642182,9.244301e-05,0.16,0.03,0.49313018,2.3755565,0.002968482,0
1.706654,0.0041645807,0.019437075,-8.726817e-05,0.17,0.02,0.6575927,1.8898158,0.00274433,0
1.7039315,0.003215875,0.016880631,-3.2829317e-05,0.29,0.03,0.9390713,1.3884027,0.0030199592,0
1.7022943,0.0027010948,0.016880631,-2.2047732e-05,0.34,0.02,0.963069,1.3557354,0.0026013579,0
1.7022477,0.0024959575,0.014112949,1.7539916e-05,0.33,0.03,0.93144697,1.3497374,0.0023251872,0
1.703245,0.0037473754,0.018753052,2.7726755e-05,0.23,0.05,0.903398,1.3908631,0.003385528,0
1.6977772,0.014064515,0.06604123,-0.00024616963,0.11,0.0,0.27642378,3.837611,0.0038877714,1
1.6987146,0.014378293,0.063741684,0.00010571075,0.04,0.0,0.22596861,4.126594,0.0032494583,1
1.7049701,0.003687917,0.022111297,-3.012781e-05,0.2,0.02,0.8056007,1.4811648,0.002971411,0
1.7038466,0.003119806,0.022111297,-3.2365453e-05,0.27,0.02,0.92226404,1.3094419,0.0028774983,0
1.7031268,0.0027088437,0.012502551,-2.0853075e-05,0.24,0.03,0.70819455,1.700688,0.0019184041,0
1.7042134,0.0032755628,0.017947674,1.2771169e-05,0.28,0.01,0.79923666,1.6851865,0.0026179485,0
1.7042708,0.0033410813,0.01793003,-3.4089422e-05,0.23,0.01,0.77639675,1.7525932,0.0025941604,0
1.7038159,0.0033173657,0.013292313,3.997439e-05,0.22,0.0,0.65588605,1.9720947,0.0021758608,0
1.7040669,0.0030124837,0.012980938,-1.0783305e-05,0.26,0.02,0.8985271,1.556734,0.002706795,0
1.70266,0.004225613,0.022082567,-2.352824e-05,0.33,0.05,0.9179261,1.4493337,0.0038793832,0
1.7030963,0.004319014,0.022082567,5.8309517e-05,0.26,0.04,0.8572904,1.4480727,0.0037034622,0
1.7112077,0.008461256,0.04487574,0.00020671365,0.03,0.01,0.37293842,2.9917371,0.003161406,1
1.7166978,0.0057244254,0.03692627,-2.7768878e-05,0.22,0.02,0.55576545,1.9810092,0.0031814934,0
1.7118444,0.0051641664,0.024894834,-0.00012220809,0.05,0.02,0.49424803,2.4555235,0.0025539668,1
1.7069141,0.0029573643,0.018280149,-5.5298602e-05,0.26,0.01,0.7964931,1.5921786,0.0023562093,0
1.705194,0.0019170587,0.010136604,-1.3593055e-05,0.32,0.05,1.0816584,1.2386992,0.002073607,0
1.7044071,0.0028200436,0.021032095,-1.627493e-05,0.39,0.03,1.0045366,1.2872319,0.0028328644,0
1.7038745,0.003287442,0.02110076,-1.8839139e-05,0.32,0.03,0.9172777,1.3969654,0.0030155368,0
1.7030327,0.0025628384,0.014372468,-2.5975813e-05,0.34,0.02,0.8616356,1.4687588,0.002208227,0
1.7029469,0.0029656023,0.018770933,2.450538e-05,0.34,0.06,1.0083588,1.2571781,0.002990394,0
1.7030219,0.0045390124,0.024161577,-1.0608949e-05,0.26,0.03,0.8410348,1.446215,0.0038174943,0
1.7025673,0.004958348,0.02682221,-3.0090364e-06,0.18,0.03,0.67186636,1.7239525,0.0033314934,0
1.7003425,0.0044956403,0.023907542,-7.784684e-05,0.15,0.02,0.47789887,2.4482207,0.0021511808,0
1.6957633,0.0039791977,0.019342542,-6.5431916e-05,0.15,0.02,0.4881954,2.4380202,0.0019453197,0
1.693862,0.004379465,0.021021485,2.4972956e-05,0.12,0.03,0.5500558,1.9822378,0.0024089424,0
1.6920656,0.005848958,0.03209293,-7.1590184e-05,0.11,0.03,0.49005204,2.3131256,0.0028668735,0
1.689899,0.0045578964,0.031985044,3.1619218e-06,0.26,0.03,0.6882717,1.7717718,0.0031371943,0
1.6937017,0.0070414804,0.031982183,0.00016424818,0.09,0.02,0.42634365,2.8386652,0.0030042406,1
1.7011707,0.0071567013,0.035889268,0.0001652837,0.17,0.01,0.45467833,2.6476698,0.003259583,1
1.7048438,0.0027715778,0.019585252,5.7747097e-06,0.33,0.02,0.96342635,1.2729603,0.0026724094,0
1.7040156,0.0019638343,0.01147604,-2.465656e-05,0.32,0.06,0.8584218,1.4195001,0.0016858124,0
1.7031746,0.0020694495,0.013958931,-3.419114e-07,0.37,0.02,0.8986241,1.3494269,0.0018597674,0
1.7030096,0.0036050812,0.022517204,1.2900948e-05,0.3,0.02,0.93105954,1.4053283,0.0033573303,0
1.7034682,0.0040693968,0.02249074,3.5002067e-05,0.34,0.05,0.9586585,1.3136637,0.0039012295,0
1.7029766,0.0037622787,0.022461176,-3.8558057e-05,0.28,0.04,0.78683084,1.5148672,0.0029602891,0
1.7028285,0.0038670844,0.023014069,2.7276106e-05,0.25,0.03,0.82683253,1.5178003,0.0031996756,0
1.7027571,0.0038810326,0.018579006,-1.4662443e-05,0.24,0.05,0.978785,1.2762818,0.0037987148,0
1.7013717,0.0033524036,0.019245028,-6.7732235e-06,0.36,0.03,0.9373546,1.3269289,0.0031423972,0
1.7001549,0.0024168396,0.018421888,-2.615654e-05,0.34,0.02,0.8835985,1.4065708,0.0021355108,0
1.6998215,0.00248521,0.016454577,6.640186e-06,0.37,0.03,0.9698451,1.2983046,0.0024103108,0
1.6992764,0.00798595,0.07249355,-4.6894776e-05,0.28,0.02,0.82951635,1.3044921,0.0066245,0
1.6962892,0.008316639,0.07249355,-8.113431e-05,0.17,0.01,0.78250474,1.3609895,0.006508174,0
1.6922079,0.0040047136,0.0173949,-7.609878e-05,0.2,0.03,0.67448115,1.8043075,0.0027013044,0
1.6938164,0.011542761,0.08370149,0.00017298885,0.19,0.0,0.6068358,1.9092573,0.0070231985,0
1.6930143,0.016172303,0.12462938,-3.9626993e-05,0.19,0.01,0.49500462,2.109775,0.008007122,1
1.6704667,0.039588246,0.1401428,-0.0008998183,0.03,0.0,0.11542273,7.5251675,0.0047745137,1
1.6228454,0.06627142,0.19581163,-0.00081301865,0.02,0.0,0.10830797,5.766603,0.0071777753,2
1.644897,0.07125107,0.19581163,0.0020348027,0.01,0.0,0.0941506,7.2644277,0.006840265,1
1.695131,0.004697193,0.023193955,-3.6457855e-05,0.19,0.05,0.7168061,1.6434889,0.0033676373,0
1.6567373,0.05102405,0.15595853,-0.0015441527,0.01,0.0,0.06819777,15.303417,0.00379684,2
1.564743,0.06641036,0.2104125,-0.002227237,0.01,0.0,0.039015524,27.129635,0.0033283343,2
1.4886155,0.025367314,0.092905045,-0.0008629048,0.03,0.0,0.066157825,17.317715,0.0019227769,2
1.4545876,0.015469814,0.056655884,-0.00052756665,0.03,0.0,0.1711599,7.238441,0.0027089326,1
1.5168616,0.081995085,0.2359209,0.002261113,0.01,0.0,0.11779013,4.9778194,0.009711535,1
1.572156,0.0501626,0.23368049,-0.00029046377,0.06,0.0,0.23080206,2.4707286,0.011640373,1
1.5942944,0.061457932,0.1876055,0.0017985466,0.03,0.0,0.13509876,5.364501,0.008380395,1
1.6398654,0.031778872,0.13634741,0.00030936967,0.06,0.0,0.16767749,4.3741903,0.0053797094,1
1.6068738,0.047757976,0.15067542,-0.0015473691,0.01,0.0,0.06381984,14.467492,0.0034034185,2
1.5469948,0.056070987,0.16978192,-0.0006542133,0.02,0.0,0.10311104,7.788004,0.005781828,1
1.5729746,0.06462731,0.17145598,0.0018325602,0.01,0.0,0.08302297,10.563548,0.005482637,1
1.6238446,0.007149113,0.02974701,-1.9761093e-05,0.09,0.01,0.37629297,2.7083485,0.0026934496,1
1.6269126,0.005770264,0.029357672,3.670934e-05,0.29,0.01,0.49590284,2.1371496,0.002863377,0
1.6338506,0.0069516553,0.030292988,0.00020937761,0.07,0.01,0.40644947,2.938281,0.0028359203,1
1.6457232,0.008402462,0.035787106,0.0002714189,0.07,0.01,0.35575205,3.3970563,0.0030067742,1
1.6558055,0.008977937,0.044563413,0.00015467024,0.23,0.05,0.84001917,1.3794196,0.0075464523,0
1.6690294,0.016194442,0.06966519,0.0003766343,0.27,0.04,0.74872124,1.5626925,0.012133234,0
1.6796901,0.015042986,0.06376207,0.00010311125,0.37,0.06,1.0288486,1.1438777,0.015481633,0
1.6821095,0.012899386,0.05481398,5.078289e-05,0.4,0.03,1.1377938,1.0385389,0.014676859,0
1.685395,0.011009853,0.044056773,8.576258e-05,0.4,0.05,1.1304941,1.028478,0.012446852,0
1.6894435,0.010959062,0.061027408,4.450675e-05,0.31,0.02,1.041533,1.1217674,0.011415145,0
1.6867247,0.013520653,0.08236718,-0.00014357295,0.09,0.02,0.5644529,1.9060875,0.007652951,1
1.6629506,0.032734282,0.12521958,-0.0002842275,0.04,0.0,0.18747276,4.4851227,0.0061446284,1
1.6649989,0.039115977,0.1469791,0.0010006642,0.03,0.0,0.25122836,4.0200796,0.009848262,1
1.6935565,0.023585353,0.1469791,0.0003561685,0.05,0.0,0.37131983,2.8614883,0.008760866,1
1.7026982,0.0060556033,0.03364587,9.698386e-05,0.09,0.01,0.43096647,2.4730463,0.0026124208,1
1.7065893,0.005669346,0.03336811,0.00010416957,0.21,0.04,0.5890676,2.241554,0.0033444995,0
1.7098038,0.0036243186,0.020491123,2.154677e-05,0.24,0.03,0.9448619,1.3687068,0.003424847,0
1.70827,0.0043490054,0.026031017,-8.434181e-05,0.15,0.02,0.6361312,1.9198469,0.00276661,0
1.7064652,0.0033902556,0.023456097,4.390039e-06,0.26,0.0,0.69103616,1.6615056,0.0023451352,0
1.7081861,0.002704678,0.020543933,3.5323363e-05,0.29,0.02,0.8380543,1.4490016,0.0022667786,0
1.7101817,0.0033435612,0.017908573,3.9737602e-05,0.27,0.05,0.8730976,1.4559753,0.0029192746,0
1.7117139,0.0032095332,0.017908573,3.7529488e-05,0.33,0.04,0.87611294,1.4415816,0.0028127125,0
1.7131042,0.0028519612,0.017081618,2.238538e-05,0.35,0.05,1.0814984,1.2426864,0.0030845522,0
1.7147803,0.0033960051,0.019795537,3.407443e-05,0.21,0.04,0.9079377,1.4459965,0.003083849,0
1.7172709,0.0032474964,0.01881826,6.070513e-05,0.13,0.03,0.67908365,1.7304825,0.0022065237,0
1.7189343,0.00788103,0.06154728,-2.0364458e-05,0.26,0.03,0.95216215,1.2312921,0.007504705,0
1.6910237,0.045427367,0.21978629,-0.0012682368,0.05,0.0,0.2650488,4.1612988,0.01219166,1
1.6008536,0.07220532,0.21995103,-0.002394614,0.03,0.0,0.1336238,8.433986,0.009887532,2
1.4955007,0.05734238,0.21113777,-0.0017361419,0.03,0.0,0.24866454,4.5817776,0.014295246,2
1.475374,0.07231846,0.35210323,0.0009852137,0.12,0.0,0.28461128,3.967595,0.020650443,2
1.5850188,0.10776346,0.3657819,0.0029602386,0.01,0.0,0.18467578,6.1027603,0.020033287,1
1.6350552,0.05455784,0.20529413,-0.0012756205,0.1,0.02,0.27823472,3.8030224,0.015180368,1
1.609879,0.03653846,0.13784087,0.0004765439,0.1,0.0,0.31976256,3.2615523,0.01168566,1
1.637254,0.024716247,0.13164997,0.000628628,0.18,0.01,0.47248045,2.44894,0.011679966,1
1.6589633,0.024672842,0.14939761,0.00035847197,0.12,0.01,0.4262909,2.4916391,0.010517994,1
1.6572026,0.029585542,0.22432852,-0.000110544555,0.12,0.01,0.5028372,1.889834,0.014877235,1
1.6493548,0.022542613,0.14793336,-1.731146e-05,0.21,0.01,0.7209203,1.5348293,0.016251735,0
1.6589595,0.023699533,0.12829626,0.0002562962,0.3,0.05,0.79859656,1.5741129,0.018926365,0
1.67,0.021578155,0.09543955,-3.2667294e-06,0.28,0.03,0.95244634,1.343018,0.020553563,0
1.6733198,0.017516011,0.10579777,8.393163e-05,0.26,0.03,1.0233603,1.2585976,0.01792519,0
1.6779122,0.010958356,0.09585643,7.943539e-05,0.17,0.03,0.9946923,1.2033968,0.010903438,0
1.681555,0.0021364982,0.011631608,4.3869404e-05,0.26,0.04,0.7842487,1.5715091,0.0016755352,0
1.6837765,0.0017482961,0.009362102,3.229505e-05,0.25,0.04,0.85819787,1.4817977,0.0015006139,0
1.6854568,0.001765017,0.011206627,2.5125073e-05,0.3,0.02,0.83777267,1.4455632,0.001478769,0
1.6869423,0.0016347322,0.011206627,2.3805831e-05,0.25,0.02,0.83755636,1.4949596,0.001369737,0
1.6891141,0.0025726024,0.015016794,5.9354734e-05,0.25,0.04,0.81412965,1.5169228,0.0020994071,0
1.6912854,0.003648226,0.021045208,4.2176966e-05,0.32,0.05,0.99944526,1.2548612,0.0036462278,0
1.6920438,0.0035905987,0.02050507,1.744543e-05,0.29,0.04,1.0296372,1.2463031,0.0036989648,0
1.6920198,0.0024815842,0.01675558,4.0684167e-06,0.31,0.03,1.0412432,1.2204953,0.0025839643,0
1.6983972,0.007333504,0.024486423,0.00021380236,0.03,0.01,0.31763947,3.5713925,0.0023356976,1
1.7058848,0.0037926242,0.026904225,5.8692356e-05,0.25,0.02,0.6865495,1.7694696,0.0026089202,0
1.7069751,0.0035149308,0.021324158,1.7903973e-05,0.35,0.04,1.0535583,1.2488798,0.0037034985,0
1.7069565,0.0035214957,0.021324158,2.0411765e-06,0.35,0.04,1.0972311,1.1844605,0.0038639128,0
1.7070328,0.0023825562,0.01733327,1.0711468e-05,0.27,0.02,1.0689985,1.1752485,0.0025475065,0
1.7074753,0.001893677,0.01177001,1.4912589e-05,0.28,0.01,0.9685457,1.4060824,0.0018341122,0
1.7077457,0.001632051,0.010584712,1.6376238e-06,0.3,0.01,0.9982826,1.3193592,0.001629251,0
1.7034471,0.011544151,0.05261779,-0.00022420828,0.05,0.0,0.25944868,4.1124363,0.0030287427,1
1.6563028,0.04862044,0.14319181,-0.0013877101,0.03,0.0,0.1627008,5.3592753,0.007951833,1
1.6517844,0.05022305,0.15408993,0.0014217886,0.04,0.0,0.16050082,5.1588907,0.008074086,1
1.7010255,0.027568623,0.11312044,0.0005905747,0.01,0.0,0.118776284,7.925199,0.0033894954,1
1.6995314,0.032614395,0.16190815,-0.00066351873,0.05,0.0,0.17469142,4.6953945,0.005886995,1
1.6448452,0.063116185,0.22647417,-0.0011635199,0.02,0.0,0.13816202,5.3266997,0.008725366,2
1.6351836,0.049839783,0.18645489,0.0012759041,0.03,0.0,0.14167073,4.8915577,0.0071187755,1
1.6743655,0.020661827,0.077458024,0.0002696098,0.05,0.0,0.18898396,4.170988,0.0039139395,1
1.6933069,0.020231742,0.07328141,0.0005397828,0.01,0.0,0.1516466,6.315152,0.0030956136,1
1.705622,0.0025406212,0.016941786,-1.4220514e-06,0.28,0.02,0.8436517,1.50652,0.0021438766,0
1.7053902,0.002429998,0.014978051,-1.5700642e-05,0.27,0.03,0.977659,1.2963612,0.0023765073,0
1.7048802,0.0031813092,0.018662453,-1.8265991e-05,0.28,0.04,0.91930896,1.3867735,0.0029246034,0
1.7048268,0.0034290804,0.018662453,-5.01756e-06,0.31,0.03,0.89763004,1.3886156,0.003078232,0
1.7045561,0.0032251603,0.018678904,-3.0918294e-05,0.36,0.04,0.97458196,1.3133036,0.0031432242,0
1.7042968,0.0032096652,0.020008087,1.0201393e-05,0.43,0.04,1.0284755,1.2726076,0.0033011416,0
1.7048402,0.0028149525,0.019346833,1.20397945e-05,0.39,0.03,1.0292203,1.2607837,0.002897485,0
1.704597,0.0026116893,0.016575217,-1.7571398e-05,0.34,0.02,1.0147709,1.1776317,0.0026505145,0
1.7048885,0.0031190326,0.020291805,2.1660802e-05,0.28,0.03,0.9558799,1.2902716,0.0029814963,0
1.7059511,0.0026131547,0.0193851,1.11736945e-05,0.38,0.04,0.9344329,1.3242927,0.002445435,0
1.7068169,0.0027018646,0.01548636,2.1425074e-05,0.35,0.04,0.97367,1.2910756,0.0026310636,0
1.7075332,0.0032734682,0.017729282,1.3415553e-05,0.32,0.05,0.97445524,1.2876626,0.0031902117,0
1.7076535,0.0027254508,0.017729282,7.1343225e-06,0.35,0.04,0.99828434,1.2867897,0.0027208042,0
1.7072712,0.002638825,0.018992424,-8.125618e-06,0.39,0.04,1.0318254,1.2293986,0.0027233106,0
1.7071015,0.0027718784,0.018992424,5.8649616e-06,0.38,0.03,1.0305523,1.2245508,0.0028566034,0
1.707336,0.0024017703,0.01533103,8.895806e-06,0.36,0.02,1.0185382,1.2340615,0.002446449,0
1.707014,0.002622658,0.016076565,-7.857845e-06,0.32,0.05,1.0462102,1.2004414,0.0027439676,0
1.7063977,0.0022359854,0.012892723,-1.3724062e-05,0.35,0.05,1.0670552,1.1845614,0.0023866522,0
1.7061502,0.0020786037,0.014745474,8.013032e-06,0.27,0.04,0.8518356,1.4391612,0.0017740516,0
1.7060956,0.002926281,0.018001914,3.9931714e-07,0.28,0.04,0.94838977,1.2979292,0.002775256,0
1.7051873,0.0032873296,0.020248532,-3.5844616e-05,0.25,0.03,0.92312485,1.2809058,0.003035524,0
1.7036774,0.002827138,0.015135765,-2.6127651e-05,0.32,0.03,0.86333716,1.3645744,0.0024407697,0
1.7022734,0.002600216,0.018822432,-2.183924e-05,0.28,0.03,0.8895106,1.2569084,0.0023163734,0
1.701914,0.003043353,0.017193913,1.3972078e-05,0.3,0.03,0.9659224,1.2722744,0.002939679,0
1.7016258,0.002787047,0.015720248,-1.7389011e-05,0.27,0.03,0.94386417,1.2953198,0.0026333265,0
1.7012905,0.002859023,0.016732693,1.9439864e-05,0.22,0.03,0.9020361,1.4364917,0.002578973,0
1.7014797,0.0028026314,0.016732693,4.166514e-06,0.22,0.03,0.9338372,1.3676497,0.0026172418,0
1.7015526,0.0023013256,0.014475465,8.4461124e-07,0.24,0.05,0.9631006,1.2901008,0.0022164204,0
1.7015789,0.0035081052,0.020721793,-1.9272784e-05,0.24,0.05,1.0134037,1.256609,0.003555171,0
1.7008679,0.0036094796,0.021176815,-1.4226671e-05,0.22,0.04,1.0181314,1.2330606,0.0036749365,0
1.7002178,0.0024250676,0.01696992,2.5738527e-06,0.29,0.04,0.92103213,1.2698942,0.0022341164,0
1.7004056,0.0020730444,0.014122248,8.900182e-06,0.29,0.04,0.9394992,1.256734,0.0019482187,0
1.7011948,0.0027677463,0.02219069,7.0473748e-06,0.34,0.03,0.9398537,1.2765194,0.0026012762,0
1.7018074,0.0031262229,0.017422676,5.9877966e-06,0.22,0.04,0.9101384,1.3327373,0.0028460613,0
1.7020868,0.0026308633,0.015857697,1.0987165e-05,0.26,0.03,0.91802096,1.3601301,0.002415229,0
1.7027262,0.0020683564,0.007962704,1.6170261e-05,0.25,0.02,0.81187475,1.4996653,0.0016796272,0
1.7031821,0.0021123367,0.01102066,-8.7040835e-06,0.28,0.04,0.8667632,1.4135963,0.00183138,0
1.7027768,0.002167172,0.011001825,-2.0516154e-05,0.23,0.04,0.79750407,1.4582964,0.0017284799,0
1.7024047,0.0022737032,0.013135433,4.503373e-06,0.31,0.04,0.80590683,1.4237869,0.0018328077,0
1.7024994,0.0032632523,0.01948309,-2.572932e-06,0.31,0.02,0.9512699,1.3531938,0.0031045948,0
1.7004393,0.0063627665,0.033667326,-0.000113505695,0.21,0.02,0.49160042,2.5596554,0.003133741,0
1.6843446,0.015215519,0.0446347,-0.00047944285,0.01,0.0,0.14045079,8.536712,0.0021589966,1
1.6725936,0.005056518,0.02993393,7.153258e-05,0.14,0.02,0.4883168,2.4841027,0.0024691678,0
1.6682233,0.021629525,0.08877647,-0.00015348339,0.04,0.0,0.20042282,3.4039848,0.0043352125,1
1.6429863,0.030247154,0.09414601,-0.00053408905,0.05,0.0,0.18306999,3.2282827,0.005566664,1
1.6172585,0.018062834,0.0925343,-0.0003197699,0.07,0.01,0.23382762,3.141574,0.0042980406,1
1.6118525,0.018171621,0.06922364,5.130834e-05,0.06,0.0,0.21811868,4.102182,0.003965942,1
1.6389238,0.035128176,0.121611476,0.00096452294,0.07,0.0,0.14686753,5.0324225,0.0053006993,1
1.6665623,0.024185084,0.093399644,2.41786e-05,0.06,0.0,0.20792219,3.1500258,0.0050305245,1
1.6419548,0.030557182,0.096714616,-0.000958031,0.01,0.0,0.11316125,7.939164,0.003568493,1
1.6119659,0.0058346796,0.022530556,-0.00013098565,0.09,0.03,0.46887946,2.6459978,0.002743306,0
1.6103303,0.0034107866,0.016424298,6.812632e-05,0.14,0.03,0.7831333,1.6579238,0.0026711556,0
1.6124947,0.0034938713,0.015958786,2.2232554e-05,0.18,0.05,0.8475687,1.5468303,0.0029612961,0
1.6105992,0.003937284,0.017840385,-8.856568e-05,0.13,0.05,0.7347431,1.7804937,0.0028941547,0
1.6086588,0.002179891,0.012401223,2.0986285e-05,0.31,0.03,1.0008918,1.2586924,0.0021819058,0
1.6092404,0.0018645007,0.011623383,-1.2315496e-06,0.3,0.03,0.94762236,1.2222904,0.0017668405,0
1.6092196,0.0021705925,0.017088652,2.4515903e-06,0.29,0.02,0.90377027,1.3428525,0.0019618087,0
1.6092997,0.0020659948,0.017088652,8.052278e-06,0.34,0.03,0.94441354,1.321601,0.0019511506,0
1.6101454,0.0025519712,0.015378475,1.9241645e-05,0.29,0.03,0.9650212,1.30937,0.002462847,0
1.6109245,0.0031531567,0.018538594,-3.1465295e-06,0.32,0.04,1.028362,1.25248,0.0032427576,0
1.6112949,0.0025808425,0.018538594,9.455428e-06,0.31,0.04,1.0307506,1.2858251,0.0026605786,0
1.6125641,0.0028070216,0.016935349,3.0365765e-05,0.3,0.02,0.8829736,1.3965893,0.002478522,0
1.6139821,0.0034525625,0.019980669,2.5932417e-05,0.29,0.05,0.9036265,1.3995473,0.003119848,0
1.614768,0.0028483602,0.018753767,1.7278531e-05,0.35,0.04,0.9418454,1.3634801,0.002682746,0
1.6153307,0.0019540684,0.013810158,6.308188e-06,0.32,0.03,0.93401915,1.3426617,0.0018251754,0
1.6160562,0.0021594712,0.01364398,2.5132784e-05,0.29,0.03,0.8915146,1.3776181,0.0019257588,0
1.6175925,0.0025716797,0.014053345,4.185886e-05,0.25,0.05,0.92242384,1.3820543,0.0023725636,0
1.6192126,0.0021443348,0.012993455,2.5723006e-05,0.23,0.04,1.007916,1.292804,0.0021615722,0
1.6209345,0.0021667252,0.013673186,4.6369074e-05,0.19,0.03,0.77579004,1.626461,0.0016811328,0
1.6230623,0.0030259364,0.020470977,3.381587e-05,0.32,0.05,0.97616774,1.317879,0.0029539468,0
1.6241635,0.0030006352,0.017856598,-1.5182928e-06,0.36,0.05,1.043812,1.2107221,0.0031321053,0
1.6249874,0.0031425063,0.019738197,1.9069532e-05,0.35,0.03,0.9793483,1.2791699,0.0030777387,0
1.6255105,0.0029791375,0.017660022,2.012074e-06,0.35,0.02,0.96829855,1.3016237,0.002885078,0
1.6250767,0.0030093186,0.017059803,-9.9350755e-06,0.32,0.03,0.8457834,1.4753149,0.0025453724,0
1.6248245,0.0033363842,0.017059803,-2.9404457e-06,0.25,0.04,0.85833365,1.3730128,0.0028637669,0
1.6239084,0.0030261625,0.016042113,-2.9464043e-05,0.26,0.04,0.8703663,1.3778679,0.0026340524,0
1.6236327,0.003216587,0.016042113,2.4316355e-06,0.29,0.04,0.99482566,1.2730846,0.0031999843,0
1.6237637,0.0034347966,0.017020702,-2.3555203e-05,0.25,0.04,0.9783419,1.3031087,0.003361307,0
1.6229105,0.002590566,0.017020702,3.866886e-06,0.19,0.03,0.9465651,1.3116683,0.0024524622,0
1.6236217,0.0029904565,0.016227365,5.2614047e-05,0.23,0.03,0.87196535,1.5266533,0.0026078185,0
1.6248401,0.0030968837,0.016227365,2.0519074e-05,0.34,0.04,0.9757242,1.3135827,0.0030217585,0
1.6253648,0.0024988214,0.01472795,1.5001248e-05,0.36,0.03,1.0459714,1.2333663,0.002613709,0
1.625278,0.0024391082,0.012716293,-1.3805192e-05,0.35,0.03,1.0012335,1.3020788,0.0024421522,0
1.6246394,0.0020700328,0.012613773,-8.756426e-06,0.32,0.04,0.97307867,1.2859659,0.002014363,0
1.6248224,0.0028515058,0.019310832,2.0906993e-05,0.25,0.05,1.0041518,1.2546312,0.0028636204,0
1.6252927,0.0030663097,0.019310832,8.875823e-06,0.36,0.03,1.0034206,1.2456855,0.0030768153,0
1.6251427,0.0020831116,0.016357899,-8.013917e-06,0.35,0.01,0.98570305,1.2664416,0.002053585,0
1.6246306,0.0015844547,0.007077098,-1.2957315e-05,0.27,0.03,0.9127268,1.3274863,0.0014464837,0
1.6238217,0.0013541235,0.0060184,-2.2629312e-05,0.26,0.03,0.81922597,1.5065145,0.0011094393,0
1.6236465,0.0012410592,0.0072159767,1.2385757e-05,0.26,0.05,0.90691763,1.4003319,0.0011255662,0
1.6243993,0.002222754,0.015969634,1.5894979e-05,0.34,0.03,1.0436755,1.2631217,0.00231984,0
1.6249596,0.0026884936,0.015961051,4.427229e-06,0.34,0.04,1.0362959,1.2568911,0.0027860824,0
1.624859,0.0022796993,0.014508128,-5.374083e-06,0.32,0.03,0.95960504,1.3388044,0.00218761,0
1.6253786,0.0022199184,0.013241172,2.8791115e-05,0.33,0.04,0.9973609,1.3594633,0.0022144497,0
1.6262568,0.0021791486,0.012336969,2.083785e-06,0.34,0.03,0.984088,1.3105565,0.0021444743,0
1.6263399,0.0020188093,0.0104568,-2.7218425e-06,0.32,0.03,0.8553586,1.3712585,0.0017268574,0
1.6273885,0.003233158,0.017234564,2.472077e-05,0.35,0.03,0.8697179,1.4833547,0.0028119674,0
1.6285176,0.0042252867,0.023050189,7.1216523e-06,0.25,0.05,0.98857117,1.2787504,0.0041779894,0
1.6281519,0.003453518,0.022981048,-1.2243563e-06,0.28,0.04,1.0350058,1.2215528,0.0035744247,0
1.6274562,0.0016573874,0.009503126,-7.3885917e-06,0.34,0.02,1.0491679,1.2647052,0.001739328,0
1.6280969,0.0031108668,0.017195582,3.0630912e-05,0.41,0.04,0.9855366,1.2864934,0.003066266,0
1.6288239,0.0033412667,0.016531825,-6.1153773e-06,0.27,0.06,0.9651841,1.2940173,0.0032251948,0
1.6290394,0.0026944517,0.013869524,7.241489e-06,0.25,0.05,0.90661585,1.3455023,0.0024430181,0
